BBGCode, Price, AggregatedVolume
V LN Equity,847.455791272404,240826
V LN Equity,561.208784880777,610464
V LN Equity,928.1296020608198,12932
V LN Equity,147.48693462659799,857235
V LN Equity,910.4189083797249,123783
V LN Equity,1420.659677067343,872312
V LN Equity,909.2836182609782,193693
V LN Equity,541.6644736924993,801109
V LN Equity,495.83706891990073,456291
V LN Equity,201.5071561995941,634016
V LN Equity,250.20046189405517,228824
V LN Equity,550.9803407500527,824705
V LN Equity,622.0179912457592,776792
V LN Equity,141.64506756579397,471317
V LN Equity,1351.1728157514974,380726
V LN Equity,274.23959983297516,997093
V LN Equity,618.5246030101176,121298
V LN Equity,256.42178600720166,835560
V LN Equity,733.4022541526845,296478
V LN Equity,644.6290463527514,208135
V LN Equity,535.1124698047038,807272
V LN Equity,550.8675982190825,257729
V LN Equity,1394.0812353835508,158960
V LN Equity,659.1398948799382,13419
V LN Equity,726.9607794150678,464631
V LN Equity,833.30981445603,248215
V LN Equity,542.4631222189485,620039
V LN Equity,316.4778349421788,168859
V LN Equity,176.17107024535986,422851
V LN Equity,491.6360768281967,167648
V LN Equity,529.9057510363924,469470
V LN Equity,478.18454313151364,422839
V LN Equity,915.8482158422122,73713
V LN Equity,223.9867536689467,466909
V LN Equity,1394.9343095622996,155136
V LN Equity,719.2676324848737,479253
V LN Equity,1412.2229057117506,278651
V LN Equity,705.865220898753,331427
V LN Equity,710.1930117006862,412744
V LN Equity,1461.3000586925777,228625
V LN Equity,850.7089075924501,395604
V LN Equity,547.6190457603375,344968
V LN Equity,545.3280806358549,536101
V LN Equity,151.7813561755389,823907
V LN Equity,248.49202576752756,984119
V LN Equity,798.1111656880094,491749
V LN Equity,1383.3502150388692,240258
V LN Equity,181.47762029254434,689837
V LN Equity,737.2812318435608,180657
V LN Equity,1377.4159663337882,192785
V LN Equity,636.2453223775273,536580
V LN Equity,917.9344994210524,255456
V LN Equity,166.48457145106886,148272
V LN Equity,305.794134921676,773963
V LN Equity,558.7451924726851,427968
V LN Equity,752.5013960978899,369159
V LN Equity,606.7000337799261,7420
V LN Equity,884.5380545743423,330798
V LN Equity,816.4530151992852,253473
V LN Equity,335.60620912433325,337167
V LN Equity,854.844048433105,166349
V LN Equity,150.92643331180363,171267
V LN Equity,544.5339185836059,668362
V LN Equity,824.8475686096676,209938
V LN Equity,550.2880368101632,37343
V LN Equity,163.63260284128359,924970
V LN Equity,258.88189710035147,675176
V LN Equity,709.7990285749142,338947
V LN Equity,186.15252668214308,195532
V LN Equity,657.80147230479,252328
V LN Equity,757.1379759177777,347398
V LN Equity,736.1562921413769,259192
V LN Equity,932.9695992633783,374221
V LN Equity,206.19178197600408,201980
V LN Equity,789.5252494127556,182149
V LN Equity,749.159481121189,628629
V LN Equity,1452.8991455419414,173681
V LN Equity,854.9238905859577,32310
V LN Equity,740.8934203504849,75081
V LN Equity,539.6959624504868,760992
V LN Equity,819.4839184899611,17720
V LN Equity,1362.1631954198824,7944
V LN Equity,826.7482528553535,307728
V LN Equity,923.3161595579336,110528
V LN Equity,801.6345362748212,606401
V LN Equity,621.9890647976475,532969
V LN Equity,1392.8872012340535,531463
V LN Equity,838.2873355685113,223355
V LN Equity,1371.380830462842,51107
V LN Equity,527.1171870198526,200813
V LN Equity,841.6337305737354,17721
V LN Equity,1383.2159374679566,313416
V LN Equity,609.9149965313258,476313
V LN Equity,817.0590335319276,218873
V LN Equity,1433.3531865928003,137172
V LN Equity,674.8833345458764,485330
V LN Equity,874.1116141000563,430389
V LN Equity,607.3419636386952,806220
V LN Equity,922.424014787061,376946
V LN Equity,857.0018637725169,551236
V LN Equity,484.7168706937194,234866
V LN Equity,535.9619446529138,184181
V LN Equity,188.04157582110395,731586
V LN Equity,202.38413163585864,523318
V LN Equity,887.9054572439711,700173
V LN Equity,270.12940013336015,115649
V LN Equity,1377.1156988155872,735343
V LN Equity,1393.7397617276195,248969
V LN Equity,695.7264756627445,822165
V LN Equity,623.4187480652179,226849
V LN Equity,333.1102246162903,763330
V LN Equity,907.544663628039,259352
V LN Equity,539.4565534291303,472832
V LN Equity,575.68816001663,983264
V LN Equity,280.93259408885075,699191
V LN Equity,281.5531436656047,755506
V LN Equity,1366.1191893553807,456996
V LN Equity,275.18965866342865,892829
V LN Equity,1442.802664271528,123948
V LN Equity,584.4671363130749,674067
V LN Equity,896.5125566225732,391678
V LN Equity,696.7524451524602,851823
V LN Equity,1405.1477803409805,280060
V LN Equity,613.6444956122806,350950
V LN Equity,820.1720120110406,290150
V LN Equity,626.5509025734735,777023
V LN Equity,915.492545751198,207640
V LN Equity,1349.8458907184595,128874
V LN Equity,679.7256227706027,486206
V LN Equity,905.0451975823852,478046
V LN Equity,220.93504178088182,240110
V LN Equity,1418.0865038161558,584945
V LN Equity,815.859793846851,206734
V LN Equity,507.4717517889466,229099
V LN Equity,259.4262346593319,355307
V LN Equity,846.1647427844789,238631
V LN Equity,165.72058690748884,349535
V LN Equity,201.93897128380323,150985
V LN Equity,546.8959977272527,198823
V LN Equity,135.11596291790022,680648
V LN Equity,621.5959461870049,543139
V LN Equity,187.59440182018693,333888
V LN Equity,518.8534751913194,778012
V LN Equity,232.005100387627,825775
V LN Equity,838.0866940512008,121909
V LN Equity,312.52647950948494,28252
V LN Equity,736.2665929976192,127246
V LN Equity,654.7365784971026,896898
V LN Equity,927.3602005514376,52086
V LN Equity,247.59133759449116,270375
V LN Equity,508.06950433354586,678844
V LN Equity,545.2158880337196,34312
V LN Equity,179.4863343656414,873069
V LN Equity,574.8861713744495,528206
V LN Equity,538.8342402733934,295644
V LN Equity,649.0950710174277,624490
V LN Equity,126.3028273367061,310949
V LN Equity,558.8267095928913,630544
V LN Equity,235.02260965503862,390926
V LN Equity,166.19638512870512,25750
V LN Equity,138.4207024853818,495396
V LN Equity,1428.0057637598127,351894
V LN Equity,314.5725922387616,625382
V LN Equity,503.3166579058652,719578
V LN Equity,1395.8919432833427,29622
V LN Equity,167.08632448409315,404451
V LN Equity,296.21050230782487,278695
V LN Equity,1412.9514225755747,15079
V LN Equity,823.990631971709,194299
V LN Equity,329.899740609828,40428
V LN Equity,510.5008688468742,422810
V LN Equity,741.210360131739,950656
V LN Equity,224.36515406162883,390128
V LN Equity,824.6348876389792,312624
V LN Equity,751.1898595049877,105341
V LN Equity,831.4367841685092,429038
V LN Equity,907.447950837848,862401
V LN Equity,1386.2244169423325,294750
V LN Equity,162.66131956218229,112218
V LN Equity,1385.346931521657,33905
V LN Equity,839.0764430257309,150268
V LN Equity,290.6234757155506,88641
V LN Equity,543.0327481498147,493254
V LN Equity,538.2812127458432,553904
V LN Equity,164.5571648470416,157107
V LN Equity,523.9182883944134,48403
V LN Equity,1384.2546886135056,168182
V LN Equity,168.68798401308055,294224
V LN Equity,1449.8744582065974,294505
V LN Equity,557.3973058513137,529235
V LN Equity,586.1393753191073,620616
V LN Equity,92.06720010418073,727359
V LN Equity,196.25338895666542,310019
V LN Equity,694.303730276032,199129
V LN Equity,150.94526858155973,752745
V LN Equity,943.7326661858083,495423
V LN Equity,167.95338219881296,271601
V LN Equity,612.2662917046435,358284
V LN Equity,1395.6419595439156,43308
V LN Equity,167.66653063386184,625850
V LN Equity,909.0134936655005,386749
V LN Equity,735.3671960696893,3750
V LN Equity,619.5296002722442,627891
V LN Equity,510.62994966478726,764035
V LN Equity,858.8671452167315,75021
V LN Equity,605.2058044345953,440455
V LN Equity,91.47787856832828,469316
V LN Equity,734.6272239625164,522027
V LN Equity,169.57591854237376,31260
V LN Equity,272.2231560820613,972070
V LN Equity,854.5942807702886,249993
V LN Equity,483.94216252229137,149496
V LN Equity,243.33868117322746,24674
V LN Equity,226.40559969477874,114156
V LN Equity,193.57879636721407,960023
V LN Equity,305.15978403251347,119332
V LN Equity,160.3616756498336,963473
V LN Equity,836.1498849949866,81586
V LN Equity,259.7423030479244,524181
V LN Equity,312.7566902022968,275676
V LN Equity,913.3149054687605,924585
V LN Equity,1425.3553864437822,222801
V LN Equity,825.184348483807,427796
V LN Equity,547.5300539404337,246378
V LN Equity,756.494246943814,745767
V LN Equity,223.28348656267545,666494
V LN Equity,307.9078333756306,632155
V LN Equity,795.4774845089509,374640
V LN Equity,166.7207931205756,89288
V LN Equity,539.8578914534911,595605
V LN Equity,121.94459812202673,787816
V LN Equity,249.61107657810416,117515
V LN Equity,625.6153913481497,222779
V LN Equity,916.2916330093005,758707
V LN Equity,1390.316662899272,494950
V LN Equity,269.51409850801525,713217
V LN Equity,186.8389871640513,216221
V LN Equity,608.7606415359527,16311
V LN Equity,916.1417889718841,33367
V LN Equity,568.0013311818441,814087
V LN Equity,595.0068119327019,315434
V LN Equity,198.17613525252912,66366
V LN Equity,181.9075859524769,753289
V LN Equity,182.17179369363961,280010
V LN Equity,172.48895282302115,483253
V LN Equity,1444.8469082137194,120780
V LN Equity,521.2555531365625,622673
V LN Equity,605.1782228919737,213998
V LN Equity,197.22257154554026,43639
V LN Equity,348.0161274742028,27970
V LN Equity,575.579568580794,55644
V LN Equity,627.3876704444353,673989
V LN Equity,524.3282490394066,740690
V LN Equity,909.2903826149532,315227
V LN Equity,168.9974103534785,995737
V LN Equity,151.2597325671826,560018
V LN Equity,155.05675864240487,727234
V LN Equity,1415.0680724048714,240235
V LN Equity,485.9094883314099,385664
V LN Equity,184.14209474044122,875164
V LN Equity,1420.2436784708418,538931
V LN Equity,306.30170274770813,747186
V LN Equity,695.1839231830088,829540
V LN Equity,922.2877343278327,577017
V LN Equity,228.9069328737662,937393
V LN Equity,737.1796693333063,607853
V LN Equity,349.5270580976335,848406
V LN Equity,1457.1860056439657,77856
V LN Equity,1344.596426603729,16264
V LN Equity,1422.1754307517854,512467
V LN Equity,306.23360286605265,665196
V LN Equity,116.59412594501997,55897
V LN Equity,150.51424607109928,943979
V LN Equity,794.7677253638788,181967
V LN Equity,630.4489645698173,926521
V LN Equity,221.79134303259616,769501
V LN Equity,519.8854123672435,172241
V LN Equity,153.1204697152876,533376
V LN Equity,152.47852775172652,222014
V LN Equity,1356.0529583059742,710095
V LN Equity,898.1920936178557,687511
V LN Equity,910.9375345087556,57452
V LN Equity,1399.668446411015,129997
V LN Equity,196.26966887784255,429741
V LN Equity,486.69658809516136,506761
V LN Equity,908.3962686920893,601609
V LN Equity,735.4529184681156,936052
V LN Equity,299.39157674405004,209183
V LN Equity,1420.9487672923226,819008
V LN Equity,911.7104727671157,138646
V LN Equity,741.0940144995762,200102
V LN Equity,540.4313608465151,507762
V LN Equity,1439.3670084740827,655402
V LN Equity,1347.2716418624675,44945
V LN Equity,187.68370757777245,910293
V LN Equity,1386.471579507347,44078
V LN Equity,605.0801600173627,630919
V LN Equity,676.7268016874677,645314
V LN Equity,536.9698040645164,375199
V LN Equity,577.6676992538127,53886
V LN Equity,701.9799197634452,788878
V LN Equity,268.2682731564577,673611
V LN Equity,209.60151300510594,354204
V LN Equity,670.7355902847671,269889
V LN Equity,1369.8612129006515,94150
V LN Equity,128.6774391707425,105026
V LN Equity,539.4715632867104,725949
V LN Equity,657.4149410495803,839526
V LN Equity,283.51972379994095,903748
V LN Equity,733.3325245949234,616537
V LN Equity,202.36452547845246,475627
V LN Equity,287.3540182795869,484549
V LN Equity,314.00797641232873,563259
V LN Equity,733.5813527273303,50007
V LN Equity,919.6815344644319,558294
V LN Equity,163.79167225738075,849634
V LN Equity,728.4390527700918,464783
V LN Equity,558.2429810555907,516668
V LN Equity,490.4802594344417,651268
V LN Equity,1368.4456444902644,442988
V LN Equity,731.0081581270398,168188
V LN Equity,200.198925885757,647047
V LN Equity,630.7623127450639,614584
V LN Equity,305.5091577365788,52651
V LN Equity,543.7507073303952,929110
V LN Equity,619.9771848149279,622499
V LN Equity,331.4992785880903,272471
V LN Equity,311.1510194569485,266291
V LN Equity,1392.9914634569059,21323
V LN Equity,732.5358195385197,527854
V LN Equity,311.59322113414873,943025
V LN Equity,99.19940329774397,443739
V LN Equity,1406.1572637219567,247979
V LN Equity,208.9896008793413,403073
V LN Equity,611.1946907632553,92921
V LN Equity,643.0278033186725,64584
V LN Equity,949.8691974783048,73553
V LN Equity,806.6359973827873,81753
V LN Equity,829.6580662689793,35164
V LN Equity,515.3732848143517,270529
V LN Equity,1361.148243932191,121474
V LN Equity,492.632393546545,682732
V LN Equity,1345.107912494759,1146
V LN Equity,1452.884232139919,109831
V LN Equity,150.52946828675914,670607
V LN Equity,946.9016283225628,86940
V LN Equity,619.9643375883662,400281
V LN Equity,196.16956004947914,55289
V LN Equity,204.71263876291266,610428
V LN Equity,210.96241347982763,380813
V LN Equity,1391.43249734995,26204
V LN Equity,588.1303093262611,979672
V LN Equity,529.555885836121,574328
V LN Equity,578.5757229545719,700492
V LN Equity,918.7636247424797,57453
V LN Equity,915.6776527810123,673502
V LN Equity,517.9145824943046,272066
V LN Equity,627.6386615879663,56618
V LN Equity,1419.1710626992863,26353
V LN Equity,209.14816341699648,168143
V LN Equity,178.88052847141424,404725
V LN Equity,102.4453393128045,438353
V LN Equity,205.94310362883581,205294
V LN Equity,929.1755467981499,609188
V LN Equity,227.75766442432447,767696
V LN Equity,912.0221342881895,295712
V LN Equity,318.9706876633427,862856
V LN Equity,541.7624000655757,454868
V LN Equity,316.7438254373459,509502
V LN Equity,803.7851570869664,326215
V LN Equity,502.68228730105,425463
V LN Equity,249.00869274440177,902111
V LN Equity,742.768342055771,560707
V LN Equity,931.679880962354,368619
V LN Equity,1382.8304239517383,288945
V LN Equity,1424.954250249019,455178
V LN Equity,516.5777294458763,465790
V LN Equity,339.4812530453047,123370
V LN Equity,908.6657424251985,24116
V LN Equity,160.39831416537942,456455
V LN Equity,546.7570668749047,18930
V LN Equity,271.92991309416954,555598
V LN Equity,518.6129654945479,480758
V LN Equity,661.0350863409928,480401
V LN Equity,606.3985618602553,317166
V LN Equity,542.6665787639129,534605
V LN Equity,1378.8137182872642,424548
V LN Equity,552.4602501466817,274263
V LN Equity,826.0598171444949,332736
V LN Equity,178.73483793849564,411574
V LN Equity,546.8275670634474,403671
V LN Equity,199.0832939444929,250177
V LN Equity,1384.299100124135,159042
V LN Equity,484.9541682289233,89048
V LN Equity,311.46556704738794,377489
V LN Equity,946.4396235831443,591480
V LN Equity,909.835001102191,745627
V LN Equity,274.3088783422354,241090
V LN Equity,649.2799324322519,792438
V LN Equity,300.6423243934504,202384
V LN Equity,204.83247606704748,251635
V LN Equity,541.0964203494117,111335
V LN Equity,687.0481276997399,738268
V LN Equity,175.9240480060369,130946
V LN Equity,1430.3534942330389,141803
V LN Equity,167.73053548874685,151194
V LN Equity,1378.5649678264338,185930
V LN Equity,134.93898502177976,814407
V LN Equity,163.68079444451524,397100
V LN Equity,1370.4699350868266,154285
V LN Equity,1366.9533939672829,19923
V LN Equity,619.1318540301711,664636
V LN Equity,308.91469512021354,550009
V LN Equity,278.1379525936797,561622
V LN Equity,132.41770694728078,849852
V LN Equity,503.2346802431878,213068
V LN Equity,331.7599776546923,204202
V LN Equity,201.7642999139389,332629
V LN Equity,308.117266563131,3090
V LN Equity,202.52618874623286,513231
V LN Equity,156.66594514101257,57449
V LN Equity,724.541332519889,129200
V LN Equity,549.0111471840445,440826
V LN Equity,809.5107489425167,578959
V LN Equity,171.60581761647492,116905
V LN Equity,1415.0029666925964,126776
V LN Equity,599.4595486752041,286886
V LN Equity,266.5956798168761,891903
V LN Equity,1464.212277946337,152787
V LN Equity,493.8517029165154,687928
V LN Equity,1421.0878419399025,132595
V LN Equity,291.8753225394731,592944
V LN Equity,166.8393092915507,271930
V LN Equity,741.7040605613801,147856
V LN Equity,612.2772222583119,102073
V LN Equity,205.88527714186864,447240
V LN Equity,1491.3458849197355,94638
V LN Equity,143.96922327104022,393506
V LN Equity,574.6935844880234,77883
V LN Equity,1431.0050220333178,7820
V LN Equity,199.66565312230878,294610
V LN Equity,742.099026531614,317934
V LN Equity,566.6966187288738,341368
V LN Equity,310.7601545669613,667304
V LN Equity,759.7160128975054,409197
V LN Equity,1415.990660503241,472191
V LN Equity,713.2060942693578,59937
V LN Equity,225.53012027665676,39754
V LN Equity,1430.7347857036152,268438
V LN Equity,540.8711115924102,102741
V LN Equity,736.7648706070995,161397
V LN Equity,623.9854013421223,692519
V LN Equity,168.18941834961004,119410
V LN Equity,524.9126191979506,429549
V LN Equity,565.0472805441759,422854
V LN Equity,156.95925276056911,248736
V LN Equity,176.74645121990463,900305
V LN Equity,280.1372371840757,602234
V LN Equity,181.81513798153873,681437
V LN Equity,904.1660263049414,441240
V LN Equity,567.3812538105561,526862
V LN Equity,724.5112641006402,350639
V LN Equity,730.4924815456204,100363
V LN Equity,257.05706246524676,724169
V LN Equity,1469.1807042261,404811
V LN Equity,196.65304587198779,229326
V LN Equity,180.33119830986922,869653
V LN Equity,237.67920460730443,406277
V LN Equity,183.45615211112738,264732
V LN Equity,917.2816377527289,340338
V LN Equity,835.9951940615692,362238
V LN Equity,333.2922975695575,199949
V LN Equity,729.9639735450963,175822
V LN Equity,130.84421819289403,508486
V LN Equity,164.1151150216876,800706
V LN Equity,1392.920690996646,118186
V LN Equity,530.8443813191076,766848
V LN Equity,536.4423241338754,223881
V LN Equity,1432.2514470508993,143799
V LN Equity,612.301645431088,196325
V LN Equity,568.9626335228658,875199
V LN Equity,582.7431824540029,209457
V LN Equity,229.11926041697336,525014
V LN Equity,300.68379352497914,770246
V LN Equity,133.175171374685,133531
V LN Equity,911.7292489080819,713887
V LN Equity,325.4185747141939,355465
V LN Equity,747.2905790818048,343761
V LN Equity,1401.5054679282478,685008
V LN Equity,182.8967824737051,100222
V LN Equity,480.05191459808333,118535
V LN Equity,609.3681865635527,301159
V LN Equity,193.8253256864891,621766
V LN Equity,843.1151889384405,726198
V LN Equity,793.5144509784611,63402
V LN Equity,267.8710305534168,743230
V LN Equity,841.2180706875243,29438
V LN Equity,588.91584415391,829291
V LN Equity,752.7598477742142,368046
V LN Equity,814.2709026667768,643234
V LN Equity,298.1065534026794,910460
V LN Equity,618.2270557749955,117922
V LN Equity,1461.3571886715438,19087
V LN Equity,720.355836327621,718064
V LN Equity,491.6171236006967,750238
V LN Equity,607.7281006301969,308442
V LN Equity,1440.3084635017692,72472
V LN Equity,1414.1448873752531,451620
V LN Equity,629.128736201769,222127
V LN Equity,588.5214043920462,254089
V LN Equity,181.44373193324293,381603
V LN Equity,498.39193335760206,763522
V LN Equity,908.9519887959902,85578
V LN Equity,738.652357056719,3853
V LN Equity,1426.5054459938017,651317
V LN Equity,219.84211785316884,563030
V LN Equity,539.9366953916015,182425
V LN Equity,1340.4695335785038,520260
V LN Equity,104.40006158156768,37173
V LN Equity,662.4069483341236,23932
V LN Equity,1427.3073961571533,3167
V LN Equity,640.353464500377,568681
V LN Equity,88.24502325391873,572413
V LN Equity,720.7475749841497,325801
V LN Equity,1465.8488146683915,93493
V LN Equity,174.93749778609313,478410
V LN Equity,276.80095730663754,919259
V LN Equity,801.4119032031178,846500
V LN Equity,618.6006627478694,443624
V LN Equity,124.44607571972941,79726
V LN Equity,646.3926573746741,127403
V LN Equity,161.84467558331593,257106
V LN Equity,264.821328309951,842118
V LN Equity,244.51167415732954,281702
V LN Equity,275.5200940746914,113685
V LN Equity,539.1154430730173,744504
V LN Equity,193.80153414117655,112570
V LN Equity,745.740903904608,48024
V LN Equity,203.45880471686345,586847
V LN Equity,734.6211977959233,409148
V LN Equity,764.3309820776205,372335
V LN Equity,173.78852733300815,501326
V LN Equity,1348.5040935585137,28985
V LN Equity,537.9695514060771,860054
V LN Equity,806.4183574734585,125695
V LN Equity,137.11917019113008,751263
V LN Equity,544.2934346327916,26593
V LN Equity,528.8583282470133,181334
V LN Equity,1357.97909311463,249725
V LN Equity,212.09793774481884,198293
V LN Equity,172.02380351736377,405148
V LN Equity,734.4861727753214,629462
V LN Equity,137.4613349563696,848561
V LN Equity,826.180373309942,731676
V LN Equity,175.70289214221637,844449
V LN Equity,1406.9395192325098,277515
V LN Equity,150.78950076319154,451184
V LN Equity,305.6054372030098,518497
V LN Equity,1397.385401405384,70331
V LN Equity,311.12807252321863,171238
V LN Equity,523.6416172159942,569205
V LN Equity,758.6215925756142,138569
V LN Equity,303.9597087666166,477359
V LN Equity,1433.598146228754,323574
V LN Equity,156.6173127071911,645788
V LN Equity,720.3276781149847,11604
V LN Equity,1390.1893685701011,605539
V LN Equity,1413.3170886158102,158817
V LN Equity,737.8303389449998,483805
V LN Equity,914.9145635477332,533783
V LN Equity,194.92649120861714,248930
V LN Equity,210.95261362822166,332461
V LN Equity,736.739208639109,762155
V LN Equity,276.1117755960585,668159
V LN Equity,543.8658380820009,645058
V LN Equity,186.39752515433065,758121
V LN Equity,301.87505065334125,329245
V LN Equity,1389.0832194248098,304133
V LN Equity,798.648900713163,118576
V LN Equity,223.86947027946445,168477
V LN Equity,923.6636760282805,366175
V LN Equity,560.3700781587262,439189
V LN Equity,1439.2550814993442,721495
V LN Equity,1487.735545054116,196205
V LN Equity,721.1414395342238,178685
V LN Equity,1399.727939802917,251009
V LN Equity,682.9149555624294,791884
V LN Equity,1395.3493933644017,137935
V LN Equity,717.2268573203844,20996
V LN Equity,1350.4323223852016,133690
V LN Equity,683.3640678444225,232908
V LN Equity,175.71406948719576,61724
V LN Equity,1348.4826427607393,30098
V LN Equity,531.202684251983,583976
V LN Equity,161.87565662212637,237428
V LN Equity,1388.3739125858742,354295
V LN Equity,796.1694885432247,492188
V LN Equity,185.7778671656105,166242
V LN Equity,627.161048705886,143174
V LN Equity,911.9290048324442,547761
V LN Equity,257.7376700291679,749433
V LN Equity,547.7109063648992,337565
V LN Equity,514.12524119402,542572
V LN Equity,824.5836496928305,27968
V LN Equity,1397.2843269835987,147614
V LN Equity,837.2412844468868,659137
V LN Equity,260.45052534414515,123012
V LN Equity,664.6545143256404,628896
V LN Equity,1371.0390352583954,204835
V LN Equity,159.0084449663036,485204
V LN Equity,743.1053911169213,127527
V LN Equity,720.9608149795181,316473
V LN Equity,265.13115486285966,342796
V LN Equity,709.2674155909566,456424
V LN Equity,192.33478054430296,836820
V LN Equity,566.2464772860044,502098
V LN Equity,910.352315985306,240201
V LN Equity,243.74818878844005,929585
V LN Equity,220.00276703485144,896585
V LN Equity,593.5893140503557,94086
V LN Equity,531.2125354218381,356178
V LN Equity,187.7921590407525,661992
V LN Equity,307.8122023463922,748267
V LN Equity,227.8397037853462,912118
V LN Equity,892.2015656559921,89482
V LN Equity,930.165637245533,18184
V LN Equity,310.4869721514436,818869
V LN Equity,835.3620331736471,49412
V LN Equity,502.05920584100534,514151
V LN Equity,719.6245043700504,1
V LN Equity,1409.1769372341178,177529
V LN Equity,273.62926666041693,388472
V LN Equity,956.8486933062444,646465
V LN Equity,835.8933190570411,543032
V LN Equity,518.9233417407324,958431
V LN Equity,1370.9870384240942,25709
V LN Equity,911.5182371636034,312011
V LN Equity,619.3559307177999,173089
V LN Equity,1488.4246686222984,470416
V LN Equity,535.7793353006211,799470
V LN Equity,738.9396775164192,308950
V LN Equity,1436.1165232107692,198448
V LN Equity,950.4567527794845,287336
V LN Equity,200.40941686288568,348276
V LN Equity,289.91421028845053,678864
V LN Equity,569.0777460121764,117512
V LN Equity,498.2571144753119,668316
V LN Equity,1437.1204592735514,593263
V LN Equity,188.79806109822215,363081
V LN Equity,634.3757790738938,931691
V LN Equity,138.2901247773992,462230
V LN Equity,180.18536535588098,264789
V LN Equity,197.01639251275347,69555
V LN Equity,854.4961916882546,188403
V LN Equity,1423.0029967130322,261766
V LN Equity,1407.7061644763685,89326
V LN Equity,1497.3283611585375,230786
V LN Equity,292.38243225071,535519
V LN Equity,546.3877403450003,842069
V LN Equity,285.9424974226224,18832
V LN Equity,1339.6641126377483,25629
V LN Equity,125.41519195548386,462080
V LN Equity,546.5921840030393,226960
V LN Equity,1390.2530588687305,341312
V LN Equity,135.76641234178638,25125
V LN Equity,623.3639530797556,171384
V LN Equity,142.63860223434355,884552
V LN Equity,229.14173408200435,501158
V LN Equity,613.7887275121874,77658
V LN Equity,609.2725169545454,769584
V LN Equity,110.38018739727517,343468
V LN Equity,559.6946622504307,688391
V LN Equity,212.2817557579925,455993
V LN Equity,168.6869850378819,294540
V LN Equity,617.9334782734951,85907
V LN Equity,1392.3689325026714,628867
V LN Equity,841.4287933580873,53637
V LN Equity,189.5663608198503,877024
V LN Equity,258.4736965053039,396449
V LN Equity,1431.8488574833677,200078
V LN Equity,298.87533217015465,692775
V LN Equity,159.2176078377463,562563
V LN Equity,179.31344812761526,888640
V LN Equity,512.410155476575,684857
V LN Equity,860.7751157713449,353359
V LN Equity,172.20440482918727,311724
V LN Equity,1414.076068528994,267055
V LN Equity,272.52524830796403,650024
V LN Equity,876.4401006092497,102105
V LN Equity,1453.3300333477432,137486
V LN Equity,591.5231233475193,19399
V LN Equity,847.921332159593,130492
V LN Equity,172.0350628710605,480864
V LN Equity,484.76493606688456,255273
V LN Equity,628.8497341063978,76700
V LN Equity,1385.365670308165,710722
V LN Equity,888.1531856476155,473466
V LN Equity,268.1965814344128,248163
V LN Equity,546.8112940638198,820151
V LN Equity,555.0283979921692,414417
V LN Equity,318.1206135731883,139188
V LN Equity,263.63788950717975,315592
V LN Equity,747.4501434532857,606422
V LN Equity,144.7517822320576,95596
V LN Equity,826.467022634353,103499
V LN Equity,196.56146984654455,707148
V LN Equity,342.73970889158153,26639
V LN Equity,172.8885743115269,149720
V LN Equity,918.3933482676903,45452
V LN Equity,275.6329323115464,884803
V LN Equity,730.0452426557243,348206
V LN Equity,149.91067845577604,269547
V LN Equity,728.9300622674261,528023
V LN Equity,567.631998921912,111407
V LN Equity,120.27122376139842,156352
V LN Equity,199.54411013661525,907592
V LN Equity,540.2541990044616,322133
V LN Equity,917.8963313339378,428089
V LN Equity,310.0349071168966,257465
V LN Equity,203.56189408355286,244565
V LN Equity,922.776117578348,325443
V LN Equity,204.25555884381708,157304
V LN Equity,749.4454076902394,270524
V LN Equity,201.16999472363818,26482
V LN Equity,146.25116533587246,653567
V LN Equity,177.70112094084058,358393
V LN Equity,714.5131327462296,370148
V LN Equity,1442.0056543266344,363079
V LN Equity,802.3257329279588,170086
V LN Equity,832.9457241528899,291573
V LN Equity,738.4388519114177,111057
V LN Equity,622.9069151358615,535564
V LN Equity,735.9724724930052,247312
V LN Equity,732.4015850256216,608724
V LN Equity,725.6373032262392,155536
V LN Equity,751.6960806176936,225903
V LN Equity,1395.1369283082697,104411
V LN Equity,1410.0682192462718,632657
V LN Equity,948.5935510992682,310493
V LN Equity,823.3252841344187,292674
V LN Equity,1402.3199162835122,314952
V LN Equity,193.15927954944704,706390
V LN Equity,289.98243468068205,632008
V LN Equity,749.937756013252,220912
V LN Equity,302.2268903524595,59430
V LN Equity,827.2560439731216,181671
V LN Equity,625.8301141965686,250549
V LN Equity,216.5440652992676,703719
V LN Equity,543.6541117843636,812722
V LN Equity,877.8479006803551,38968
V LN Equity,198.66668057379258,699294
V LN Equity,175.32749037428863,395898
V LN Equity,168.71535767834672,584101
V LN Equity,353.64273156120487,479871
V LN Equity,622.2596601841301,938873
V LN Equity,148.83093726051544,355554
V LN Equity,203.60069294901285,58248
V LN Equity,1393.2665148657813,328728
V LN Equity,888.4407496678675,131369
V LN Equity,607.4057419450081,86117
V LN Equity,900.9750267216283,99832
V LN Equity,1412.0823099289967,443443
V LN Equity,263.65805099240885,53134
V LN Equity,222.44844987558287,757776
V LN Equity,613.0938970737667,474918
V LN Equity,762.4947420183237,158113
V LN Equity,718.9253975221744,529554
V LN Equity,1445.959751351922,228076
V LN Equity,1411.8957319590695,74426
V LN Equity,124.47165045918734,985937
V LN Equity,794.0657930161091,342521
V LN Equity,575.9113642120237,32912
V LN Equity,906.3258022973796,60585
V LN Equity,734.325653357889,635097
